Date,Sequential_Number,Mitzvah_Type_Number,Summary,Biblical_Source,Sefaria_Link
2026-08-24,545,Negative 282,"We are prohibited from and the explanation of this is that when there is a disagreement between the judges about a sinner; and some say he is liable for the death penalty and others of them say he is exempt, and the ones who incriminate him count one more man than the ones acquitting - it is surely not permissible to kill that sinner.",Devarim 24:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.282?lang=bi
2026-08-24,546,Negative 283,"We are prohibited from this means, do not seek to incline in a dispute - and that is that you incline with the majority or with the great [scholars], and that you remain silent about what your opinion is in this case.",Devarim 24:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.283?lang=bi
2026-08-25,547,Negative 284,"We are prohibited from he prohibited the great court and the head of the yeshiva - not to appoint as a judge, a man who is not learned in the discipline of torah, on account of other virtues that he has, to appoint him because of them.",Devarim 24:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.284?lang=bi
2026-08-25,548,Negative 285,"We are prohibited from and this has been repeated with a different language; and that is his saying, ""vain testimony"" (Devarim 5:17).",Devarim 24:6,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.285?lang=bi
2026-08-26,549,Negative 286,We are prohibited from the judge - that he not accept testimony of a sinner and not do anything based on his testimony.,Vayikra 25:37,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.286?lang=bi
2026-08-26,550,Negative 287,Not to borrow with interest,Devarim 23:20,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.287?lang=bi
2026-08-27,551,Negative 288,"We are prohibited from the judge to declare punishments, or to make one liable for money, with the testimony of one witness - even if he was most fit.",Shemos 22:24,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.288?lang=bi
2026-08-27,552,Negative 289,We are prohibited from the judge - not to kill someone clean and innocent.,Devarim 23:21,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.289?lang=bi
2026-08-28,553,Negative 290,"The courts must carry out the laws of the plaintiff, admitter, or denier",Shemos 22:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.290?lang=bi
2026-08-28,554,Negative 291,We are prohibited from the witness from speaking about the case about which he testified.,Bamidbar 27:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.291?lang=bi
2026-08-29,555,Negative 292,We are prohibited from killing those liable for the death penalty when we see that they have already done a sin for which one is liable for death before their coming to the court.,Devarim 16:18,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.292?lang=bi
2026-08-29,556,Negative 293,We are prohibited from we not have compassion upon a pursuer.,Devarim 1:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.293?lang=bi
2026-08-30,557,Negative 294,"We are prohibited from punishing someone forced, for the sin that he did - since he was forced into the act.",Shemos 23:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.294?lang=bi
2026-08-30,558,Negative 295,"We are prohibited from the taking of ransom from an unintentional killer, so as to exempt him from exile.",Shemos 23:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.295?lang=bi
2026-08-31,559,Negative 296,"We are prohibited from and that is his saying, ""and you shall not take ransom for the soul of a murderer who is liable for death"" (Bamidbar 35:31).",Shemos 23:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.296?lang=bi
2026-08-31,560,Negative 297,"We are prohibited from being negligent about saving the life of someone when we see him in mortal danger, or [in a case of] loss, and we have the ability to save him such as if he was drowning in the river and we know how to swim and are able to save him; or if a robber is trying to kill him and we are able to foil his plan or repel his injury.",Devarim 22:24,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.297?lang=bi
2026-09-01,561,Negative 298,"We are prohibited from leaving obstacles and stumbling blocks in our land and in our homes, so that people not die from them.",Vayikra 20:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.298?lang=bi
2026-09-01,562,Negative 299,We are prohibited from some of us from making others stumble.,Shemos 21:20,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.299?lang=bi
2026-09-02,563,Negative 300,"We are prohibited from hinting as if one will strike, even if he does not strike.",Vayikra 20:10,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.300?lang=bi
2026-09-02,564,Negative 301,We are prohibited from being a talebearer.,Devarim 21:22,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.301?lang=bi
2026-09-03,565,Negative 302,We are prohibited from that some of us hate others of us.,Devarim 21:23,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.302?lang=bi
2026-09-03,566,Negative 303,"We are prohibited from some of us not embarrass others of us; and that is what is called, whitening the face of one's fellow.",Devarim 21:23,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.303?lang=bi
2026-09-04,567,Negative 304,We are prohibited from some of us not take revenge upon some of us.,Shemos 22:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.304?lang=bi
2026-09-04,568,Negative 305,"We are prohibited from we not bear a grudge, even if we do not pay him back.",Devarim 25:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.305?lang=bi
2026-09-05,569,Negative 306,We are prohibited from we not take the nest at the time of the snare the mother and the young.,Devarim 25:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.306?lang=bi
2026-09-05,570,Negative 307,We are prohibited from shaving off the scab [of tsaraat].,Shemos 23:7,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.307?lang=bi
2026-09-06,571,Negative 308,The court must not punish anybody who was forced to do a crime,Devarim 22:26,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.308?lang=bi
2026-09-06,572,Negative 309,A judge must not pity the murderer or assaulter at the trial,Devarim 19:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.309?lang=bi
2026-09-07,573,Negative 310,We are prohibited from keeping a sorcerer alive.,Vayikra 19:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.310?lang=bi
2026-09-07,574,Negative 311,"We are prohibited from a groom from leaving his home in order to be involved with one of the burdens for an entire year - not to go out to war, and not for anything besides it.",Vayikra 19:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.311?lang=bi
2026-09-08,575,Negative 312,We are prohibited from dissenting against those who are the masters of the tradition and against their derivations from the commandments through the [methods] of Torah.,Shemos 23:6,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.312?lang=bi
2026-09-08,576,Negative 313,"We are prohibited from adding to the Torah, both to what is written and to what is received.",Vayikra 19:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.313?lang=bi
2026-09-09,577,Negative 314,A judge must not pervert a case involving a convert or orphan,Devarim 24:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.314?lang=bi
2026-09-09,578,Negative 315,We are prohibited from cursing a judge.,Vayikra 19:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.315?lang=bi
2026-09-10,579,Negative 316,We are prohibited from cursing a <i>nassi</i> (elevated one).,Devarim 1:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.316?lang=bi
2026-09-10,580,Negative 317,We are prohibited from cursing any Israelite person.,Shemos 23:8,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.317?lang=bi
2026-09-11,581,Negative 318,Judges must not accept testimony unless both parties are present,Shemos 23:1,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.318?lang=bi
2026-09-11,582,Negative 319,Not to curse judges,Shemos 22:27,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.319?lang=bi
2026-09-12,583,Negative 320,Not to curse the head of state or leader of the Sanhedrin,Shemos 22:27,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.320?lang=bi
2026-09-12,584,Negative 321,We are prohibited from not walking outside of the city's perimeter on Shabbos.,Vayikra 19:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.321?lang=bi
2026-09-13,585,Negative 322,We are prohibited from enacting the punishments against the sinners and enforcing the law against them on the Shabbos day.,Vayikra 5:1,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.322?lang=bi
2026-09-13,586,Negative 323,We are prohibited from doing work on the the first day of pesach.,Devarim 13:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.323?lang=bi
2026-09-14,587,Negative 324,We are prohibited from doing work on the the seventh day of pesach.,Bamidbar 35:30,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.324?lang=bi
2026-09-14,588,Negative 325,We are prohibited from doing work on the day of atzeret (Shavuos).,Devarim 19:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.325?lang=bi
2026-09-15,589,Negative 326,We are prohibited from doing work on the day of Rosh Hashana.,Shemos 23:1,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.326?lang=bi
2026-09-15,590,Negative 327,We are prohibited from doing work on the first day of the holiday (Sukkos).,Devarim 24:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.327?lang=bi
2026-09-16,591,Negative 328,We are prohibited from and know that anyone who does work - whatever it may be - on one of these six days is lashed; unless it is from what is required for [the preparation of] food of sustenance (okhel nefesh).,Shemos 20:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.328?lang=bi
2026-09-16,592,Negative 329,We are prohibited from doing work on yom kippur.,Devarim 19:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.329?lang=bi
2026-09-17,593,Negative 330,We are prohibited from sexual intercourse with the mother.,Devarim 17:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.330?lang=bi
2026-09-17,594,Negative 331,We are prohibited from sexual intercourse with the father's wife.,Devarim 17:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.331?lang=bi
2026-09-18,595,Negative 332,We are prohibited from sexual intercourse with the sister.,Devarim 13:1,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.332?lang=bi
2026-09-18,596,Negative 333,"We are prohibited from sexual intercourse with the daughter of his father's wife, when she is is sister.",Devarim 13:1,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.333?lang=bi
2026-09-19,597,Negative 334,We are prohibited from sexual intercourse with the daughter of the son.,Shemos 21:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.334?lang=bi
2026-09-19,598,Negative 335,We are prohibited from sexual intercourse with the daughter of the daughter.,Shemos 21:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.335?lang=bi
2026-09-20,599,Negative 336,We are prohibited from sexual intercourse with the daughter herself.,Shemos 20:12,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.336?lang=bi
2026-09-20,600,Negative 337,Fear your father and mother,Vayikra 19:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.337?lang=bi
2026-09-21,601,Negative 338,We are prohibited from sexual intercourse with a woman and her son's daughter.,Devarim 21:20,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.338?lang=bi
2026-09-21,602,Negative 339,We are prohibited from sexual intercourse with a woman and her daughter's daughter.,Vayikra 10:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.339?lang=bi
2026-09-22,603,Negative 340,We are prohibited from sexual intercourse with a sister of the father.,Vayikra 21:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.340?lang=bi
2026-09-22,604,Negative 341,We are prohibited from sexual intercourse with a sister of the mother.,Vayikra 21:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.341?lang=bi
2026-09-23,605,Negative 342,We are prohibited from sexual intercourse with the wife of the father's brother.,Vayikra 21:1,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.342?lang=bi
2026-09-23,606,Negative 343,We are prohibited from sexual intercourse with the wife of the son.,Devarim 17:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.343?lang=bi
2026-09-24,607,Negative 344,We are prohibited from sexual intercourse with the wife of the brother.,Devarim 17:15,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.344?lang=bi
2026-09-24,608,Negative 345,We are prohibited from sexual intercourse with the sister of his wife during the lifetime of his wife.,Devarim 17:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.345?lang=bi
2026-09-25,609,Negative 346,"We are prohibited from sexual intercourse with a menstruant during the period of her impurity meaning to say, all of the seven days.",Devarim 17:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.346?lang=bi
2026-09-25,610,Negative 347,We are prohibited from sexual intercourse with a married woman.,Devarim 17:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.347?lang=bi
2026-09-26,611,Negative 348,We are prohibited from sexual relations with animals their males and their females.,Devarim 20:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.348?lang=bi
2026-09-26,612,Negative 349,We are prohibited from having women engage in sexual relations with animals.,Devarim 20:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.349?lang=bi
2026-09-27,613,Negative 350,We are prohibited from sexual intercourse with a male.,Devarim 25:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.350?lang=bi
2026-09-27,614,Negative 351,We are prohibited from sexual intercourse with the father.,Devarim 25:17,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.351?lang=bi
2026-09-28,615,Negative 352,We are prohibited from idolatry.,Devarim 25:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.352?lang=bi
2026-09-28,616,Negative 353,"We are prohibited from approaching one of these forbidden sexual relations - even without intercourse - such as [with] hugging and kissing, and similar such licentious acts.",Devarim 17:16,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.353?lang=bi
2026-09-29,617,Negative 354,We are prohibited from a mamzer (one born from certain forbidden unions - see the end of the previous commandment) not have sexual intercourse with an israelite.,Devarim 20:10,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.354?lang=bi
2026-09-29,618,Negative 355,"We are prohibited from and the prohibition of this content was already repeated with a different language; and that is his saying, ""do not profane your daughter to make her a harlot"" (Vayikra 19:29).",Devarim 23:7,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.355?lang=bi
2026-09-30,619,Negative 356,We are prohibited from a man from bringing back his divorcee after she married someone else.,Devarim 20:19,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.356?lang=bi
2026-09-30,620,Negative 357,Prepare latrines outside the army camps,Devarim 23:13,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.357?lang=bi
2026-10-01,621,Negative 358,Prepare a shovel for each soldier to dig with,Devarim 23:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.358?lang=bi
2026-10-01,622,Negative 359,Appoint a priest to speak with the soldiers during the war,Devarim 20:2,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.359?lang=bi
2026-10-02,623,Negative 360,"He who has taken a wife, built a new home, or planted a vineyard is given a year to rejoice with his possessions",Devarim 24:5,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.360?lang=bi
2026-10-02,624,Negative 361,We are prohibited from the destruction of male sexual organs of any animal species that it may be.,Devarim 24:5,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.361?lang=bi
2026-10-03,625,Negative 362,Not to panic and retreat during battle,Devarim 20:3,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.362?lang=bi
2026-10-03,626,Negative 363,We are prohibited from the king from having many horses.,Devarim 21:11,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.363?lang=bi
2026-10-04,627,Negative 364,We are prohibited from the king from having many wives.,Devarim 21:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.364?lang=bi
2026-10-04,628,Negative 365,We are prohibited from the king from having much money specifically for himself.,Devarim 21:14,https://www.sefaria.org/Sefer_HaMitzvot%2C_Negative_Commandments.365?lang=bi
